xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.250000000  0.056775009  0.127303746  0.004352242  0.004288388  0.000000748  0.000000000  0.004980594  0.000001276  0.000000000  0.003598676  0.000000000 
 0.375000000  0.085443171  0.255549071  0.011276035  0.011014062  0.000006875  0.000000000  0.013627969  0.000012640  0.000000000  0.009573760  0.000003614 
 0.500000000  0.116373673  0.384319006  0.021143746  0.020546691  0.000031701  0.000000000  0.026841256  0.000056903  0.000000000  0.018331104  0.000015123 
 0.540168764  0.125000000  0.425403590  0.024968294  0.024280561  0.000048599  0.009251296  0.031968039  0.000084479  0.000000000  0.022085377  0.000016433 
 0.625000000  0.150445427  0.513968868  0.034754452  0.034680437  0.000102532  0.009251296  0.044133371  0.000158184  0.000000000  0.033185446  0.000041288 
 0.750000000  0.184297600  0.643471646  0.052292739  0.054560005  0.000252817  0.009251296  0.067052273  0.000343389  0.000000000  0.052450030  0.000089965 
 0.875000000  0.217729736  0.772865262  0.072984690  0.078497213  0.000553298  0.009251296  0.096496572  0.000715494  0.000000000  0.075858302  0.000177183 
 0.995265809  0.250000000  0.897385279  0.095939509  0.105619475  0.001052409  0.010226358  0.130924190  0.001349320  0.000000000  0.102561271  0.000315919 
 1.000000000  0.251552455  0.902367516  0.096950502  0.106816149  0.001076231  0.010226358  0.130959612  0.001377985  0.000000000  0.104299246  0.000427615 
 1.125000000  0.288269473  1.032648517  0.125857987  0.140833302  0.001859381  0.010226358  0.134464499  0.002264243  0.000000000  0.138019131  0.000518115 
 1.250000000  0.326570515  1.163384778  0.158189497  0.179174100  0.003107478  0.010226358  0.182371055  0.003697537  0.000000000  0.176303128  0.000786329 
 1.375000000  0.368071157  1.295093940  0.194249197  0.222437777  0.004941702  0.010226358  0.238235685  0.005861388  0.000000000  0.219562824  0.001179037 
 1.395329130  0.375000000  1.316571425  0.200496976  0.230069100  0.005307337  0.044400601  0.247834265  0.006299954  0.000000000  0.227462687  0.001537318 
 1.500000000  0.416240289  1.429073659  0.235362161  0.272469050  0.007506928  0.044400601  0.297854190  0.008789295  0.000000000  0.289648775  0.001719027 
 1.625000000  0.472548272  1.566170664  0.281900882  0.328044130  0.011040670  0.044400601  0.366677896  0.012665054  0.000000000  0.346186845  0.002426023 
 1.678690871  0.500000000  1.626472463  0.303625066  0.354231675  0.012965256  0.075206294  0.399913849  0.014816332  0.000000000  0.373587054  0.003056324 
 1.750000000  0.542043967  1.709253422  0.334788602  0.391713106  0.015919929  0.075206294  0.445565253  0.017943016  0.000000000  0.422420399  0.003420839 
 1.867032340  0.625000000  1.852704710  0.391441852  0.458804010  0.022114911  0.079356980  0.530906617  0.024340304  0.000000000  0.492592558  0.004798539 
 1.875000000  0.631508391  1.862992701  0.395607760  0.463748273  0.022604083  0.079356980  0.536935118  0.024820827  0.000000000  0.498485304  0.004809427 
 1.937500000  0.687500000  1.946905216  0.429767094  0.504215823  0.026709080  0.116333151  0.585540423  0.028703586  0.000000000  0.542578245  0.005711974 

