xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.529259030  1.750000000  1.705456014  0.209991745  0.233319190  0.004017199  0.290619933  0.335473330  0.014617561  0.000000000  0.244092888  0.138426704 
 0.625000000  1.873554442  1.861763510  0.247087796  0.274457139  0.005638011  0.290619933  0.403729009  0.022241422  0.000000000  0.287018220  0.090811884 
 0.626348808  1.875000000  1.863740610  0.247573026  0.274997267  0.005661014  0.332840743  0.404666044  0.022358074  0.000000000  0.287644872  0.054903098 
 0.687500000  1.937500000  1.951180408  0.269414143  0.299338538  0.006721401  0.353684414  0.446718953  0.027784438  0.000000000  0.314514710  0.155330695 

 0.125000000  0.033457157  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.057641823  0.127318098  0.004293794  0.004232167  0.000000719  0.000000000  0.004906473  0.000001231  0.000000000  0.003569201  0.000000000 
 0.375000000  0.086114675  0.255519905  0.011076335  0.010825464  0.000006580  0.000000000  0.013357531  0.000012126  0.000000000  0.009431267  0.000003871 
 0.500000000  0.116670040  0.384200247  0.020686685  0.020119023  0.000030155  0.000000000  0.026190013  0.000054224  0.000000000  0.017969888  0.000016385 
 0.539279117  0.125000000  0.424352921  0.024315046  0.023664175  0.000045698  0.009048699  0.031039792  0.000079671  0.000000000  0.021533571  0.000018689 
 0.625000000  0.150261150  0.513718437  0.033877223  0.033821749  0.000096508  0.009048699  0.042867173  0.000149455  0.000000000  0.032366437  0.000045656 
 0.750000000  0.183628234  0.643095260  0.050807503  0.052990994  0.000235913  0.009048699  0.064860372  0.000321519  0.000000000  0.050922779  0.000100816 
 0.875000000  0.216676701  0.772390276  0.070742306  0.076020514  0.000513290  0.009048699  0.093102336  0.000665259  0.000000000  0.073415732  0.000201173 
 0.999526137  0.250000000  0.901297999  0.093676979  0.103071673  0.000992735  0.009142822  0.127445372  0.001275491  0.000000000  0.099964597  0.000362962 
 1.000000000  0.250154677  0.901796468  0.093774476  0.103186864  0.000994934  0.009142822  0.126156206  0.001278148  0.000000000  0.100131417  0.000477250 
 1.125000000  0.286693564  1.032027379  0.121548959  0.135805527  0.001709072  0.009142822 -0.211687389  0.002086047  0.000000000  0.132427636  0.000600833 
 1.250000000  0.324938943  1.162747343  0.152620185  0.172566561  0.002847763  0.009142822 -0.165890503  0.003391735  0.000000000  0.169100293  0.000923115 
 1.375000000  0.366504013  1.294476820  0.187297212  0.214067764  0.004521431  0.009142822 -0.112442550  0.005362592  0.000000000  0.210566514  0.001396381 
 1.399758153  0.375000000  1.320652151  0.194631988  0.222999126  0.004930289  0.040710868 -0.101219657  0.005852267  0.000000000  0.219798313  0.001792821 
 1.500000000  0.414768275  1.428494367  0.226818121  0.262024428  0.006861435  0.040710868 -0.055407990  0.008031989  0.000000000  0.276729831  0.002048803 
 1.625000000  0.471341012  1.565700324  0.271616438  0.315380583  0.010082620  0.040710868  0.010316115  0.011549965  0.000000000  0.330984827  0.002911356 
 1.680666675  0.500000000  1.628311156  0.293336356  0.341486278  0.011908835  0.069620481  0.043424206  0.013583888  0.000000000  0.358284427  0.003649725 
 1.750000000  0.541202013  1.708962974  0.322575546  0.376553873  0.014539925  0.069620481  0.085989037  0.016352892  0.000000000  0.403837774  0.004124090 
 1.867474315  0.625000000  1.853262376  0.377434264  0.441348762  0.020230653  0.073406632  0.168178674  0.022194379  0.000000000  0.471596379  0.005788294 
 1.875000000  0.631196607  1.863010908  0.381235164  0.445848060  0.020654328  0.073406632  0.173589077  0.022607237  0.000000000  0.476950208  0.005813715 
 1.937500000  0.687500000  1.947131785  0.414219218  0.484823851  0.024416286  0.109151769  0.219785177  0.026132629  0.000000000  0.519435928  0.006902300 

