xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 0.625240265  1.875000000  1.863974941  0.228005504  0.249702119  0.004094801  0.323813375  0.357285443  0.015911392  0.000000000  0.258298188  3.431472768 
 0.687500000  1.937500000  1.952193559  0.248169861  0.271814881  0.004863758  0.342770868  0.393147611  0.019626290  0.000000000  0.282804437  3.168789891 

 0.125000000  0.032114275  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.250000000  0.056164349  0.127292600  0.004394114  0.004328769  0.000000768  0.000000000  0.005033132  0.000001305  0.000000000  0.003619631  0.000000000 
 0.375000000  0.084965449  0.255567708  0.011419730  0.011150222  0.000007077  0.000000000  0.013820269  0.000012985  0.000000000  0.009676258  0.000000000 
 0.500000000  0.116159247  0.384401140  0.021473958  0.020856729  0.000032761  0.000000000  0.027306200  0.000058725  0.000000000  0.018592126  1.677270037 
 0.540805859  0.125000000  0.426153709  0.025443490  0.024730187  0.000050637  0.009396600  0.032636439  0.000087837  0.000000000  0.022487137  0.500000000 
 0.625000000  0.150572199  0.514145701  0.035390702  0.035301410  0.000106679  0.009396600  0.045040210  0.000164176  0.000000000  0.033779594  0.000000000 
 0.750000000  0.184770154  0.643739298  0.053373749  0.055689674  0.000264473  0.009396600  0.068627670  0.000358507  0.000000000  0.053551563  0.000000000 
 0.875000000  0.218475015  0.773203646  0.074620276  0.080276825  0.000581024  0.009396600  0.098941823  0.000750823  0.000000000  0.077615598  0.001088032 
 0.992266047  0.250000000  0.894633257  0.097576696  0.107416830  0.001091865  0.011031009  0.133396745  0.001399864  0.000000000  0.104394374  0.000000000 
 1.000000000  0.252544431  0.902775012  0.099272528  0.109425326  0.001132856  0.011031009  0.134428550  0.001449175  0.000000000  0.107318028  1.625000000 
 1.125000000  0.289388001  1.033091736  0.129011994  0.144444580  0.001964237  0.011031009  0.153927815  0.002392551  0.000000000  0.142058895  0.473405369 
 1.250000000  0.327727855  1.163839372  0.162268419  0.183917244  0.003289165  0.011031009  0.203360879  0.003920186  0.000000000  0.181498114  0.000000000 
 1.375000000  0.369182070  1.295533912  0.199342118  0.228443549  0.005236460  0.011031009  0.260972455  0.006228183  0.000000000  0.226043405  0.000000000 
 1.392152118  0.375000000  1.313645883  0.204752578  0.235062020  0.005562539  0.047156016  0.269304096  0.006621132  0.000000000  0.232901965  0.007914655 
 1.500000000  0.417285350  1.429487224  0.241624342  0.279965509  0.007960303  0.047156016  0.322460340  0.009350064  0.000000000  0.299007970  0.000000000 
 1.625000000  0.473405369  1.566507138  0.289438277  0.337129143  0.011714316  0.047156016  0.393514173  0.013495898  0.000000000  0.357182752  1.500000000 
 1.677270037  0.500000000  1.625153801  0.311139743  0.363325991  0.013699496  0.079375209  0.426781920  0.015729663  0.000000000  0.384604161  0.417285350 
 1.750000000  0.542642436  1.709462904  0.343737941  0.402585353  0.016890527  0.079375209  0.474713543  0.019133814  0.000000000  0.435856289  0.000000000 
 1.866713392  0.625000000  1.852308220  0.401695619  0.471303241  0.023436498  0.083800064  0.562295846  0.025951514  0.000000000  0.507744343  0.000000000 
 1.875000000  0.631730487  1.862983768  0.406135951  0.476579514  0.023974771  0.083800064  0.568784914  0.026485635  0.000000000  0.514039235  0.028157234 
 1.937500000  0.687500000  1.946748251  0.441153287  0.518112093  0.028319398  0.121674117  0.619082978  0.030640884  0.000000000  0.559283516  0.000000000 

