xp yp distance tau_avg0tran tau_avg2tran tau_vartran tau_avg0carte tau_avg2carte tau_varcarte  tau_avg0 tau_avg2 tau_var
 1.500000000  0.430005332  1.434796930  0.308397318  0.344052885  0.009250139  0.025646703  0.429997309  0.013870442  0.000000000  0.351104679  0.344005664 
 1.625000000  0.484326644  1.571090014  0.371849826  0.415807511  0.013550779  0.025646703  0.530218393  0.021647555  0.000000000  0.424870402  0.415762836 
 1.657821752  0.500000000  1.607462002  0.389724113  0.436373994  0.014933683  0.078789526  0.557435954  0.024222724  0.000000000  0.446665903  0.436365786 
 1.750000000  0.550188261  1.712417664  0.443530879  0.498133033  0.019328784  0.078789526  0.637386023  0.032423584  0.000000000  0.529112418  0.498091071 
 1.861939282  0.625000000  1.847054951  0.516120300  0.580062811  0.026261867  0.087822192  0.747692465  0.045563397  0.000000000  0.616023113  0.580034606 
 1.875000000  0.634740589  1.863347938  0.525060014  0.590227268  0.027178255  0.087822192  0.760245259  0.047288927  0.000000000  0.628111449  0.590188760 
 1.937500000  0.687500000  1.945139169  0.569787728  0.641228912  0.031900507  0.135866562  0.822356748  0.056085220  0.000000000  0.684213704  0.641189068 

 0.050511175  0.125000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000 
 0.076367315  0.250000000  0.127646151  0.003523682  0.003492670  0.000000329  0.004204512  0.002465525  0.000000154  0.000000000  0.003173815  0.000000000 
 0.101322069  0.375000000  0.255112774  0.008505320  0.008399829  0.000002710  0.007928831  0.006596064  0.000001978  0.000000000  0.007640867 12.696439381 
 0.124758386  0.500000000  0.382290841  0.014891889  0.014694810  0.000010792  0.007988516  0.013270814  0.000012586  0.000000000  0.013488280  8.891213109 
 0.125000000  0.501535030  0.383844770  0.014978999  0.014781220  0.000010954  0.007988516  0.013271485  0.000012772  0.000000000  0.013575905  7.837464534 
 0.150960994  0.625000000  0.510009631  0.023227073  0.023345584  0.000026811  0.035327934  0.015506395  0.000083116  0.000000000  0.023025098  6.219549444 
 0.175576043  0.750000000  0.637410182  0.033220790  0.034071369  0.000054360  0.060558444  0.029789350  0.000204751  0.000000000  0.033406172  5.050684062 
 0.200471112  0.875000000  0.764865133  0.044323123  0.046087855  0.000102170  0.079771076  0.046405078  0.000381263  0.000000000  0.045037299  4.233714500 
 0.227364740  1.000000000  0.892725476  0.056672884  0.059577755  0.000176072  0.089237081  0.065611438  0.000644804  0.000000000  0.058075312  3.795763164 
 0.250000000  1.094882696  0.990270753  0.067008510  0.070947480  0.000255681  0.089237081  0.082266880  0.000911303  0.000000000  0.069210486  3.444333189 
 0.258519737  1.125000000  1.021569921  0.070598040  0.074882525  0.000282075  0.134305057  0.088536601  0.001020935  0.000000000  0.075301468  3.014819355 
 0.294680180  1.250000000  1.151695159  0.086700273  0.092367641  0.000408238  0.165965551  0.114057633  0.001543528  0.000000000  0.092545306  2.675270573 
 0.335878837  1.375000000  1.283309479  0.104384861  0.111536020  0.000598394  0.181242240  0.141185661  0.002234527  0.000000000  0.111467668  2.446167367 
 0.375000000  1.475530110  1.391183333  0.120156612  0.128710448  0.000807513  0.181242240  0.165390361  0.002982308  0.000000000  0.128548414  2.314221193 
 0.386077276  1.500000000  1.418043742  0.124319983  0.133242948  0.000862727  0.221225249  0.171881265  0.003194135  0.000000000  0.134373770  2.065440779 
 0.447228893  1.625000000  1.557200202  0.147164838  0.157784275  0.001193897  0.239163828  0.205771356  0.004438986  0.000000000  0.159209307  1.854216473 
 0.500000000  1.714872740  1.661420637  0.165503473  0.177473143  0.001523374  0.239163828  0.234109753  0.005774250  0.000000000  0.179437161  1.804822594 
 0.524470910  1.750000000  1.704231265  0.173397960  0.185958806  0.001673027  0.269751816  0.246520653  0.006418214  0.000000000  0.189621780  1.626248795 
 0.624424078  1.875000000  1.864280119  0.204161745  0.218628465  0.002344374  0.269917763  0.294903117  0.009420054  0.000000000  0.223781956  1.455903169 
 0.625000000  1.875644470  1.865144427  0.204333991  0.218816666  0.002348451  0.269917763  0.295088962  0.009441144  0.000000000  0.223992073  1.457323835 
 0.687500000  1.937500000  1.953078246  0.222249603  0.238437087  0.002776544  0.286721318  0.314966528  0.011833420  0.000000000  0.247043771  0.000000000 

